Data File Name,2100 expert_High Sensitivity DNA Assay_DE72901941_2012-02-21_17-32-30.xad
Data File Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\data\2012-02-21
Date Created,"Tuesday, February 21, 2012 8:32:30 AM"
Date Last Modified,"Tuesday, February 21, 2012 9:00:42 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,6
 
Sample Name,sample1
Number of Events,2121
 
Time,Value
97.85,83.20657
97.9,82.31712
97.95,82.03185
98,81.20863
98.05,80.44836
98.1,80.06491
98.15,79.17287
98.2,79.91391
98.25,80.873
98.3,79.82671
98.35,76.5708
98.4,73.96107
98.45,73.73619
98.5,74.7291
98.55,76.74983
98.6,78.36858
98.65,77.79526
98.7,75.55153
98.75,73.16059
98.8,71.05176
98.85,69.87728
98.9,70.02154
98.95,70.91168
99,71.63527
99.05,70.84933
99.1,69.46938
99.15,68.16434
99.2,67.94856
99.25,68.84695
99.3,68.63732
99.35,67.73914
99.4,66.9189
99.45,66.45544
99.5,65.60178
99.55,64.94807
99.6,65.18294
99.65,65.46744
99.7,65.75831
99.75,66.3791
99.8,66.19813
99.85,64.91514
99.9,63.55135
99.95,62.749
100,62.35186
100.05,62.38486
100.1,62.24024
100.15,61.17501
100.2,60.0906
100.25,58.68148
100.3,57.43698
100.35,57.40366
100.4,58.71331
100.45,59.09011
100.5,58.40508
100.55,57.20478
100.6,55.31657
100.65,53.31386
100.7,52.30529
100.75,52.20334
100.8,51.97636
100.85,51.25826
100.9,50.4732
100.95,48.98767
101,47.44551
101.05,46.9794
101.1,46.8398
101.15,47.29179
101.2,48.01237
101.25,48.46878
101.3,47.81339
101.35,46.52859
101.4,45.49706
101.45,44.44663
101.5,43.41431
101.55,43.6399
101.6,43.29009
101.65,42.60358
101.7,42.46715
101.75,42.53183
101.8,42.20461
101.85,41.53393
101.9,41.10509
101.95,40.64287
102,40.02655
102.05,39.70987
102.1,38.9706
102.15,37.66881
102.2,37.05381
102.25,37.56639
102.3,38.47078
102.35,38.67228
102.4,38.32587
102.45,37.33936
102.5,36.21694
102.55,36.10107
102.6,35.85417
102.65,35.2997
102.7,35.41767
102.75,35.43985
102.8,34.85435
102.85,33.67178
102.9,32.37413
102.95,31.45567
103,31.41398
103.05,32.36234
103.1,32.83139
103.15,32.46561
103.2,31.81746
103.25,31.27229
103.3,31.14748
103.35,31.07344
103.4,30.48315
103.45,29.95281
103.5,29.09949
103.55,29.07121
103.6,29.70373
103.65,30.0927
103.7,30.27211
103.75,30.03392
103.8,29.35001
103.85,28.8409
103.9,28.14514
103.95,27.48266
104,27.18725
104.05,27.18937
104.1,27.1647
104.15,27.67477
104.2,28.70098
104.25,28.69059
104.3,27.62204
104.35,26.91979
104.4,26.59402
104.45,26.46276
104.5,27.07958
104.55,27.77741
104.6,27.64437
104.65,27.44605
104.7,27.2622
104.75,27.08753
104.8,26.98101
104.85,26.9118
104.9,26.83573
104.95,26.65746
105,26.27946
105.05,25.28759
105.1,24.37936
105.15,24.18708
105.2,24.33603
105.25,24.55692
105.3,24.78041
105.35,24.57998
105.4,23.96613
105.45,23.49175
105.5,23.76373
105.55,23.94095
105.6,23.90384
105.65,23.74273
105.7,23.49828
105.75,23.44148
105.8,24.04317
105.85,24.68778
105.9,24.81755
105.95,24.02816
106,22.79764
106.05,21.82753
106.1,21.59893
106.15,21.86875
106.2,22.26801
106.25,22.73066
106.3,22.90781
106.35,23.2607
106.4,23.5766
106.45,23.56064
106.5,23.3459
106.55,23.02691
106.6,22.78781
106.65,22.74596
106.7,22.95447
106.75,23.28758
106.8,23.34811
106.85,23.09541
106.9,22.61238
106.95,21.80206
107,20.73494
107.05,19.98948
107.1,19.78661
107.15,20.27167
107.2,20.84957
107.25,21.04035
107.3,20.76252
107.35,20.24482
107.4,19.84706
107.45,19.56337
107.5,19.72537
107.55,19.72086
107.6,19.322
107.65,18.75112
107.7,18.66747
107.75,18.59072
107.8,18.58455
107.85,19.30434
107.9,19.78121
107.95,19.91138
108,19.7512
108.05,19.48648
108.1,19.40528
108.15,19.85892
108.2,20.5951
108.25,20.94649
108.3,21.08853
108.35,20.97126
108.4,20.4328
108.45,19.62791
108.5,19.34323
108.55,19.30262
108.6,19.23665
108.65,19.26706
108.7,18.99422
108.75,18.49221
108.8,18.04953
108.85,17.9298
108.9,18.45043
108.95,19.11959
109,19.62118
109.05,20.01655
109.1,20.10774
109.15,19.74524
109.2,19.17923
109.25,18.88075
109.3,19.00038
109.35,19.1415
109.4,19.29954
109.45,19.37015
109.5,19.2302
109.55,18.89085
109.6,18.35226
109.65,17.89659
109.7,17.88017
109.75,18.09268
109.8,18.5849
109.85,18.7618
109.9,18.72101
109.95,18.22448
110,17.47754
110.05,17.04885
110.1,17.06166
110.15,17.25717
110.2,17.5299
110.25,17.68656
110.3,17.83574
110.35,18.18435
110.4,18.61622
110.45,18.72034
110.5,18.46669
110.55,18.16433
110.6,17.54993
110.65,17.14078
110.7,17.49283
110.75,17.9007
110.8,17.59803
110.85,17.11576
110.9,17.17742
110.95,17.25039
111,17.453
111.05,18.00313
111.1,18.06997
111.15,17.82074
111.2,18.04683
111.25,18.0352
111.3,17.80892
111.35,17.59939
111.4,17.46656
111.45,17.35986
111.5,17.76238
111.55,19.71085
111.6,22.69117
111.65,25.69181
111.7,28.65383
111.75,30.33671
111.8,31.91256
111.85,34.3903
111.9,39.61702
111.95,46.90483
112,54.26769
112.05,63.22647
112.1,70.70385
112.15,76.49184
112.2,82.31631
112.25,87.74375
112.3,92.6559
112.35,97.99674
112.4,104.0071
112.45,110.9534
112.5,118.9795
112.55,125.6603
112.6,129.3058
112.65,130.9053
112.7,131.8493
112.75,132.7906
112.8,136.2996
112.85,140.6066
112.9,142.1018
112.95,143.1129
113,143.5848
113.05,143.7091
113.1,141.1441
113.15,135.3031
113.2,129.8495
113.25,126.4237
113.3,124.309
113.35,121.3493
113.4,119.3904
113.45,116.9286
113.5,111.7827
113.55,107.6265
113.6,104.8457
113.65,99.67458
113.7,90.01048
113.75,80.63258
113.8,74.9558
113.85,72.66599
113.9,73.19584
113.95,72.96423
114,70.10936
114.05,62.40438
114.1,53.15385
114.15,47.90065
114.2,47.75187
114.25,48.35892
114.3,49.66105
114.35,50.65907
114.4,50.19347
114.45,48.00062
114.5,44.44341
114.55,40.83515
114.6,37.79301
114.65,35.14369
114.7,32.20525
114.75,28.86293
114.8,26.32303
114.85,25.17522
114.9,25.39969
114.95,27.72225
115,30.58021
115.05,32.92323
115.1,34.36147
115.15,34.424
115.2,33.23784
115.25,31.62274
115.3,29.54335
115.35,27.33414
115.4,25.54958
115.45,24.02409
115.5,22.89177
115.55,22.40112
115.6,22.55214
115.65,22.48916
115.7,21.82029
115.75,20.89335
115.8,19.82577
115.85,19.34383
115.9,19.06789
115.95,18.70797
116,19.10125
116.05,19.9565
116.1,20.17057
116.15,19.39032
116.2,18.80529
116.25,18.6348
116.3,17.87738
116.35,17.88313
116.4,17.81623
116.45,17.0185
116.5,16.52531
116.55,16.41604
116.6,16.47152
116.65,16.35901
116.7,16.13929
116.75,16.05707
116.8,15.62038
116.85,14.88955
116.9,14.42018
116.95,14.40842
117,15.27928
117.05,16.00009
117.1,16.26561
117.15,16.12476
117.2,15.52718
117.25,15.04046
117.3,15.09272
117.35,14.82014
117.4,14.40555
117.45,13.63351
117.5,13.2489
117.55,13.33876
117.6,13.66565
117.65,14.07541
117.7,14.14833
117.75,13.81491
117.8,13.52703
117.85,13.58586
117.9,13.87883
117.95,13.92993
118,13.94264
118.05,13.78429
118.1,13.1851
118.15,12.67834
118.2,12.57755
118.25,12.97491
118.3,13.04307
118.35,13.06644
118.4,13.04071
118.45,12.8875
118.5,12.60474
118.55,12.79922
118.6,12.93677
118.65,13.00238
118.7,12.72111
118.75,12.22129
118.8,11.88322
118.85,11.69736
118.9,11.85486
118.95,12.23808
119,12.44862
119.05,12.48661
119.1,12.31041
119.15,12.36433
119.2,12.60299
119.25,12.79085
119.3,12.9683
119.35,12.91291
119.4,12.84375
119.45,12.59862
119.5,12.20401
119.55,11.92242
119.6,11.24195
119.65,10.44569
119.7,10.21776
119.75,10.20056
119.8,10.17564
119.85,10.25825
119.9,10.34171
119.95,10.22734
120,10.63417
120.05,11.49343
120.1,11.60798
120.15,10.99209
120.2,10.44619
120.25,10.11906
120.3,9.963583
120.35,10.42953
120.4,11.47324
120.45,11.94214
120.5,11.70093
120.55,11.34318
120.6,10.87292
120.65,10.21949
120.7,10.23064
120.75,10.83661
120.8,11.38026
120.85,11.75222
120.9,11.88804
120.95,11.81839
121,11.49321
121.05,11.05069
121.1,10.6668
121.15,10.20691
121.2,10.0317
121.25,10.30756
121.3,10.94964
121.35,11.55137
121.4,11.52105
121.45,11.06571
121.5,10.30634
121.55,9.651162
121.6,9.274032
121.65,9.664299
121.7,10.20079
121.75,10.38409
121.8,10.215
121.85,10.2657
121.9,10.45489
121.95,10.40177
122,10.29314
122.05,10.213
122.1,10.28328
122.15,10.48287
122.2,10.72672
122.25,10.75521
122.3,10.21456
122.35,9.76982
122.4,9.611179
122.45,9.763309
122.5,9.892057
122.55,9.978947
122.6,9.883871
122.65,9.591704
122.7,9.417344
122.75,9.182882
122.8,8.854715
122.85,8.831579
122.9,9.244335
122.95,9.804794
123,10.17788
123.05,10.06985
123.1,9.480845
123.15,8.736942
123.2,8.306743
123.25,8.199329
123.3,8.217402
123.35,8.271367
123.4,8.236793
123.45,8.267827
123.5,8.716957
123.55,9.454591
123.6,10.07983
123.65,10.51875
123.7,10.80918
123.75,10.67332
123.8,10.30735
123.85,9.775193
123.9,9.285957
123.95,8.955199
124,8.860053
124.05,8.954279
124.1,9.156844
124.15,9.334682
124.2,9.093711
124.25,8.703259
124.3,8.463675
124.35,8.317237
124.4,8.243857
124.45,8.533417
124.5,8.853162
124.55,8.997397
124.6,9.305894
124.65,9.585063
124.7,9.317248
124.75,8.997406
124.8,8.777047
124.85,8.733266
124.9,8.775307
124.95,8.849216
125,8.931726
125.05,8.901199
125.1,8.758827
125.15,8.6409
125.2,8.54926
125.25,8.427885
125.3,8.383523
125.35,8.472624
125.4,8.589162
125.45,8.643996
125.5,8.892157
125.55,9.44988
125.6,9.935007
125.65,9.956761
125.7,9.563998
125.75,8.943508
125.8,8.391455
125.85,8.105085
125.9,8.246366
125.95,8.589322
126,8.675771
126.05,8.728365
126.1,8.65633
126.15,8.520234
126.2,8.412518
126.25,8.455214
126.3,8.502661
126.35,8.491777
126.4,8.526556
126.45,8.389318
126.5,8.122764
126.55,7.904294
126.6,7.655239
126.65,7.499067
126.7,7.635787
126.75,8.025656
126.8,8.419981
126.85,8.439175
126.9,8.577391
126.95,8.937823
127,9.200413
127.05,9.439638
127.1,9.31938
127.15,8.94189
127.2,8.543973
127.25,8.261718
127.3,8.176569
127.35,8.058442
127.4,7.92965
127.45,7.868948
127.5,7.903177
127.55,7.989601
127.6,8.014325
127.65,8.099635
127.7,8.012453
127.75,8.080147
127.8,8.659595
127.85,9.23979
127.9,9.074499
127.95,8.715062
128,8.198295
128.05,7.718628
128.1,7.417029
128.15,7.39156
128.2,7.182757
128.25,6.693779
128.3,6.639856
128.35,7.148504
128.4,7.557467
128.45,7.766358
128.5,7.988189
128.55,8.175498
128.6,8.179097
128.65,8.151961
128.7,7.986488
128.75,7.67645
128.8,7.919608
128.85,8.420023
128.9,8.757132
128.95,8.596325
129,8.219891
129.05,7.835771
129.1,7.546515
129.15,7.594278
129.2,7.779193
129.25,7.936728
129.3,7.809818
129.35,7.538435
129.4,7.379217
129.45,7.470346
129.5,7.908194
129.55,8.603035
129.6,9.149447
129.65,9.164313
129.7,8.805791
129.75,8.475791
129.8,8.429538
129.85,8.385569
129.9,8.4628
129.95,8.323167
130,7.812039
130.05,7.285647
130.1,7.133494
130.15,7.670479
130.2,8.425377
130.25,8.714026
130.3,8.398599
130.35,7.568957
130.4,6.969179
130.45,6.905087
130.5,7.074753
130.55,7.410689
130.6,7.824534
130.65,8.062327
130.7,7.88907
130.75,7.505582
130.8,7.229827
130.85,6.875383
130.9,6.676208
130.95,6.682148
131,6.77422
131.05,6.698264
131.1,6.599113
131.15,6.542171
131.2,6.671262
131.25,6.852816
131.3,7.085831
131.35,7.136046
131.4,6.994776
131.45,6.745373
131.5,6.517666
131.55,6.502824
131.6,6.810078
131.65,7.29193
131.7,7.586421
131.75,7.507985
131.8,7.380543
131.85,7.26142
131.9,7.118229
131.95,6.984273
132,7.188854
132.05,6.992102
132.1,6.484775
132.15,6.095845
132.2,6.188036
132.25,6.548366
132.3,7.006276
132.35,7.382428
132.4,7.559419
132.45,7.302521
132.5,6.950196
132.55,6.744092
132.6,6.623874
132.65,6.547987
132.7,6.792071
132.75,7.348587
132.8,7.777033
132.85,7.758254
132.9,7.4582
132.95,6.934208
133,6.675302
133.05,6.835629
133.1,7.158064
133.15,7.117018
133.2,6.906613
133.25,6.467212
133.3,6.098421
133.35,6.174982
133.4,6.516565
133.45,6.520226
133.5,6.160654
133.55,5.697812
133.6,5.352695
133.65,5.369691
133.7,5.727644
133.75,6.256792
133.8,6.696612
133.85,6.997005
133.9,7.228176
133.95,7.342285
134,7.342285
134.05,7.342285
134.1,7.342285
134.15,7.342285
134.2,7.342285
134.25,7.342285
134.3,7.342285
134.35,7.342285
134.4,7.342285
134.45,7.342285
134.5,7.342285
134.55,7.342285
134.6,7.342285
134.65,7.342285
134.7,7.342285
134.75,7.342285
134.8,7.342285
134.85,7.342285
134.9,7.342285
134.95,7.342285
135,7.342285
135.05,7.342285
135.1,7.342285
135.15,7.342285
135.2,7.342285
135.25,7.342285
135.3,7.342285
135.35,7.342285
135.4,7.342285
135.45,7.342285
135.5,7.342285
135.55,7.342285
135.6,7.342285
135.65,7.342285
135.7,7.342285
135.75,7.342285
135.8,7.342285
135.85,7.342285
135.9,7.342285
135.95,7.342285
136,7.342285
136.05,7.342285
136.1,7.342285
136.15,7.342285
136.2,7.342285
136.25,7.342285
136.3,7.342285
136.35,7.342285
136.4,7.342285
136.45,7.342285
136.5,7.342285
136.55,7.342285
136.6,7.342285
136.65,7.342285
136.7,7.342285
136.75,7.342285
136.8,7.342285
136.85,7.342285
136.9,7.342285
136.95,7.342285
137,7.342285
137.05,7.342285
137.1,7.342285
137.15,7.342285
137.2,7.342285
137.25,7.342285
137.3,7.342285
137.35,7.342285
137.4,7.342285
137.45,7.342285
137.5,7.342285
137.55,7.342285
137.6,7.342285
137.65,7.342285
137.7,7.342285
137.75,7.342285
137.8,7.342285
137.85,7.342285
137.9,7.342285
137.95,7.342285
138,7.342285
 
Alignment,On
