Data File Name,2100 expert_High Sensitivity DNA Assay_DE72901941_2012-02-21_17-32-30.xad
Data File Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\data\2012-02-21
Date Created,"Tuesday, February 21, 2012 8:32:30 AM"
Date Last Modified,"Tuesday, February 21, 2012 9:00:42 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,6
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
37.2,0.8693259
37.25,0.8581436
37.3,0.8991508
37.35,0.8755237
37.4,0.8111399
37.45,0.7964696
37.5,0.7591559
37.55,0.7636919
37.6,0.7969587
37.65,0.7841269
37.7,0.7200232
37.75,0.7089828
37.8,0.8065788
37.85,0.8678897
37.9,0.84202
37.95,0.8712198
38,0.8811073
38.05,0.8692557
38.1,0.8860918
38.15,0.9077669
38.2,0.8743253
38.25,0.9074969
38.3,0.9551324
38.35,0.9373233
38.4,0.8244568
38.45,0.7956007
38.5,0.8801523
38.55,1.006585
38.6,1.045861
38.65,1.064646
38.7,1.109531
38.75,1.13414
38.8,1.193515
38.85,1.208049
38.9,1.186006
38.95,1.230076
39,1.141236
39.05,1.040306
39.1,0.9307289
39.15,0.9182894
39.2,1.070373
39.25,1.27485
39.3,1.422926
39.35,1.387102
39.4,1.285999
39.45,1.17424
39.5,1.131135
39.55,1.140044
39.6,1.109477
39.65,1.138252
39.7,1.225935
39.75,1.331235
39.8,1.444263
39.85,1.510293
39.9,1.517727
39.95,1.432717
40,1.369302
40.05,1.261521
40.1,1.209649
40.15,1.331411
40.2,1.511423
40.25,1.552275
40.3,1.496634
40.35,1.436496
40.4,1.395685
40.45,1.395137
40.5,1.407132
40.55,1.397778
40.6,1.397218
40.65,1.572307
40.7,1.655701
40.75,1.704731
40.8,1.654537
40.85,1.584868
40.9,1.523291
40.95,1.455187
41,1.493936
41.05,1.503123
41.1,1.495149
41.15,1.508725
41.2,1.553792
41.25,1.523786
41.3,1.567361
41.35,1.61227
41.4,1.585445
41.45,1.511381
41.5,1.479898
41.55,1.469671
41.6,1.4855
41.65,1.487886
41.7,1.406344
41.75,1.366598
41.8,1.187294
41.85,1.144795
41.9,1.284244
41.95,1.472231
42,1.578154
42.05,1.562683
42.1,1.482427
42.15,1.301164
42.2,1.354562
42.25,1.470799
42.3,1.579129
42.35,1.625059
42.4,1.584836
42.45,1.654603
42.5,1.925516
42.55,2.991676
42.6,5.489551
42.65,11.20639
42.7,21.43193
42.75,37.07599
42.8,58.42522
42.85,83.63121
42.9,108.5061
42.95,127.35
43,135.5361
43.05,129.4298
43.1,112.0302
43.15,88.16422
43.2,63.11455
43.25,41.15164
43.3,24.60422
43.35,13.98889
43.4,8.137477
43.45,5.632087
43.5,4.634742
43.55,4.391602
43.6,4.364714
43.65,4.310531
43.7,4.24349
43.75,4.069969
43.8,3.844871
43.85,3.595469
43.9,3.377569
43.95,3.153587
44,2.981475
44.05,2.873971
44.1,2.693193
44.15,2.59346
44.2,2.508665
44.25,2.41823
44.3,2.37482
44.35,2.306689
44.4,2.23754
44.45,2.254584
44.5,2.244816
44.55,2.164761
44.6,2.106058
44.65,2.062726
44.7,2.02018
44.75,2.168575
44.8,2.633723
44.85,4.002897
44.9,7.495253
44.95,14.85574
45,28.28212
45.05,50.18837
45.1,79.27751
45.15,111.6629
45.2,141.7555
45.25,161.7387
45.3,165.8607
45.35,152.693
45.4,125.7247
45.45,91.9885
45.5,60.72554
45.55,36.67485
45.6,20.69786
45.65,11.59317
45.7,7.094524
45.75,5.07265
45.8,4.172052
45.85,3.797622
45.9,3.540621
45.95,3.456841
46,3.306534
46.05,3.132365
46.1,2.865816
46.15,2.598928
46.2,2.425581
46.25,2.464373
46.3,2.415416
46.35,2.37304
46.4,2.321945
46.45,2.212763
46.5,2.113353
46.55,1.953012
46.6,1.758701
46.65,1.588647
46.7,1.586791
46.75,1.517511
46.8,1.498882
46.85,1.490849
46.9,1.404777
46.95,1.320837
47,1.352221
47.05,1.379359
47.1,1.397637
47.15,1.491633
47.2,1.504288
47.25,1.49708
47.3,1.436388
47.35,1.359605
47.4,1.213727
47.45,1.201008
47.5,1.176902
47.55,1.240843
47.6,1.268539
47.65,1.238561
47.7,1.161137
47.75,1.056937
47.8,0.9928377
47.85,0.9296829
47.9,1.005336
47.95,1.107095
48,1.216738
48.05,1.256511
48.1,1.268652
48.15,1.27792
48.2,1.272902
48.25,1.207011
48.3,1.207803
48.35,1.245537
48.4,1.292604
48.45,1.372881
48.5,1.410284
48.55,1.354864
48.6,1.264006
48.65,1.289121
48.7,1.24985
48.75,1.229849
48.8,1.184655
48.85,1.023026
48.9,0.9106394
48.95,0.9744855
49,1.189259
49.05,1.435144
49.1,1.617588
49.15,2.0895
49.2,2.12686
49.25,1.857211
49.3,1.508435
49.35,1.190162
49.4,1.0162
49.45,1.143223
49.5,1.409687
49.55,1.369723
49.6,1.38085
49.65,1.359444
49.7,1.25335
49.75,1.101716
49.8,1.044989
49.85,1.137277
49.9,1.35085
49.95,1.577703
50,1.64452
50.05,1.57604
50.1,1.425068
50.15,1.43815
50.2,1.858618
50.25,3.404801
50.3,8.472997
50.35,20.02603
50.4,41.08265
50.45,72.80192
50.5,112.4517
50.55,153.6077
50.6,186.2396
50.65,200.8947
50.7,191.0186
50.75,161.6936
50.8,121.853
50.85,81.71163
50.9,49.47394
50.95,27.91852
51,15.90041
51.05,10.21489
51.1,7.958947
51.15,6.798379
51.2,5.988132
51.25,5.449759
51.3,5.015827
51.35,4.52952
51.4,4.196268
51.45,3.901039
51.5,3.692353
51.55,3.48258
51.6,3.365771
51.65,3.253783
51.7,3.031088
51.75,2.775682
51.8,2.542299
51.85,2.445447
51.9,2.401037
51.95,2.34433
52,2.195966
52.05,2.062811
52.1,1.920504
52.15,1.893806
52.2,1.899685
52.25,1.911508
52.3,1.852042
52.35,1.884331
52.4,1.868999
52.45,1.883907
52.5,1.972226
52.55,2.087457
52.6,2.120595
52.65,2.120853
52.7,2.076088
52.75,2.060571
52.8,2.120462
52.85,2.154617
52.9,2.187193
52.95,2.108825
53,2.022202
53.05,1.948963
53.1,1.95783
53.15,1.977338
53.2,2.10715
53.25,2.21704
53.3,2.317075
53.35,2.46914
53.4,2.621318
53.45,2.698736
53.5,2.729536
53.55,2.765038
53.6,2.626043
53.65,2.406378
53.7,2.210106
53.75,2.027313
53.8,1.974667
53.85,2.07392
53.9,2.166955
53.95,2.144129
54,1.998454
54.05,1.845598
54.1,1.782645
54.15,1.79643
54.2,1.842769
54.25,1.925734
54.3,1.978299
54.35,1.981345
54.4,2.010053
54.45,1.961306
54.5,1.877711
54.55,1.927889
54.6,2.007248
54.65,2.045922
54.7,2.078174
54.75,2.181439
54.8,2.862954
54.85,5.859008
54.9,13.86411
54.95,30.55693
55,58.93896
55.05,100.2097
55.1,150.5475
55.15,198.9511
55.2,231.6197
55.25,240.7134
55.3,224.0253
55.35,186.3521
55.4,138.62
55.45,92.31369
55.5,56.34877
55.55,32.80533
55.6,20.15508
55.65,13.90745
55.7,10.7402
55.75,8.904834
55.8,7.780816
55.85,7.084069
55.9,6.298282
55.95,5.643891
56,5.056709
56.05,4.569334
56.1,4.198286
56.15,3.97787
56.2,3.755839
56.25,3.626219
56.3,3.605416
56.35,3.666804
56.4,3.671633
56.45,3.500164
56.5,3.260405
56.55,2.977004
56.6,2.901505
56.65,2.848545
56.7,2.883994
56.75,2.7904
56.8,2.659494
56.85,2.632611
56.9,2.697762
56.95,2.759643
57,2.700151
57.05,2.691739
57.1,2.664785
57.15,2.757171
57.2,2.806691
57.25,2.753822
57.3,2.58978
57.35,2.480652
57.4,2.453853
57.45,2.312414
57.5,2.216502
57.55,2.058806
57.6,1.97767
57.65,2.041451
57.7,2.12419
57.75,2.108067
57.8,2.093955
57.85,2.144861
57.9,2.143762
57.95,2.11969
58,2.123709
58.05,2.064469
58.1,2.001446
58.15,1.971559
58.2,1.915395
58.25,1.931349
58.3,1.999385
58.35,1.983147
58.4,1.996795
58.45,1.99867
58.5,1.957596
58.55,1.94109
58.6,1.920067
58.65,1.875194
58.7,1.793308
58.75,1.862726
58.8,1.871919
58.85,1.883861
58.9,1.974997
58.95,1.992067
59,1.944203
59.05,1.879948
59.1,1.819405
59.15,1.85418
59.2,1.879019
59.25,2.016912
59.3,2.676743
59.35,5.187253
59.4,11.62669
59.45,27.03806
59.5,54.95206
59.55,97.02248
59.6,148.0785
59.65,200.3709
59.7,242.5249
59.75,264.9869
59.8,262.0295
59.85,233.279
59.9,186.8418
59.95,134.7834
60,89.18851
60.05,55.60247
60.1,34.56491
60.15,22.71104
60.2,16.48836
60.25,13.44489
60.3,11.4529
60.35,10.00857
60.4,8.906555
60.45,7.956467
60.5,7.150817
60.55,6.419281
60.6,5.942433
60.65,5.576554
60.7,5.382424
60.75,5.13624
60.8,4.773872
60.85,4.42576
60.9,4.139553
60.95,3.940479
61,3.753192
61.05,3.50924
61.1,3.265746
61.15,3.17023
61.2,3.142421
61.25,3.009381
61.3,2.867856
61.35,2.761748
61.4,2.725803
61.45,2.699097
61.5,2.720465
61.55,2.684338
61.6,2.561641
61.65,2.475586
61.7,2.427205
61.75,2.365789
61.8,2.352291
61.85,2.385205
61.9,2.268753
61.95,2.177415
62,2.124563
62.05,2.114305
62.1,2.152893
62.15,2.221761
62.2,2.198021
62.25,2.167461
62.3,2.123934
62.35,1.963111
62.4,1.986124
62.45,2.020684
62.5,1.966818
62.55,1.932205
62.6,1.906699
62.65,1.914198
62.7,1.991098
62.75,2.187567
62.8,2.186446
62.85,2.063032
62.9,2.019518
62.95,2.016631
63,2.064585
63.05,2.095608
63.1,1.970404
63.15,1.859653
63.2,1.820683
63.25,1.905926
63.3,2.002974
63.35,2.051015
63.4,1.967614
63.45,1.820427
63.5,1.827147
63.55,1.7549
63.6,1.840672
63.65,1.908788
63.7,1.935325
63.75,1.930983
63.8,1.966142
63.85,1.999946
63.9,1.90278
63.95,1.828795
64,1.822176
64.05,1.860928
64.1,1.839883
64.15,1.905964
64.2,2.015619
64.25,2.027798
64.3,1.981476
64.35,1.949992
64.4,1.803944
64.45,1.657705
64.5,1.691493
64.55,1.665348
64.6,1.613887
64.65,1.603057
64.7,1.62085
64.75,1.737347
64.8,1.77112
64.85,1.752647
64.9,1.717273
64.95,1.69052
65,1.694621
65.05,1.747688
65.1,1.815284
65.15,1.816628
65.2,1.858033
65.25,1.817152
65.3,1.698331
65.35,1.664022
65.4,1.641531
65.45,1.649075
65.5,1.656605
65.55,1.668295
65.6,1.697087
65.65,1.690784
65.7,1.729867
65.75,1.728964
65.8,1.637124
65.85,1.597872
65.9,1.681757
65.95,1.715111
66,1.707648
66.05,1.656546
66.1,1.578204
66.15,1.517016
66.2,1.6071
66.25,1.706877
66.3,1.691045
66.35,1.628755
66.4,1.503393
66.45,1.55923
66.5,1.684753
66.55,1.800591
66.6,1.856027
66.65,1.797798
66.7,1.700782
66.75,1.637065
66.8,1.606478
66.85,1.587774
66.9,1.664875
66.95,1.758776
67,1.8395
67.05,1.866517
67.1,1.740757
67.15,1.560384
67.2,1.437055
67.25,1.374409
67.3,1.378212
67.35,1.530586
67.4,1.737615
67.45,1.847163
67.5,1.910728
67.55,1.974417
67.6,2.184804
67.65,2.5184
67.7,2.939997
67.75,3.269255
67.8,3.418406
67.85,3.34666
67.9,3.160436
67.95,2.974379
68,2.970732
68.05,3.160458
68.1,3.684609
68.15,4.918045
68.2,7.481906
68.25,12.69606
68.3,22.24954
68.35,38.09903
68.4,63.701
68.45,98.76139
68.5,141.2243
68.55,186.6989
68.6,229.8754
68.65,263.7406
68.7,282.4485
68.75,283.9693
68.8,266.0361
68.85,232.9761
68.9,190.8013
68.95,146.7502
69,106.5273
69.05,74.56335
69.1,52.38354
69.15,37.78708
69.2,28.52504
69.25,22.34094
69.3,18.15973
69.35,15.3026
69.4,13.37248
69.45,11.95166
69.5,10.79619
69.55,9.721881
69.6,8.9109
69.65,8.475391
69.7,8.205754
69.75,7.84614
69.8,7.441936
69.85,6.938714
69.9,6.371351
69.95,5.947837
70,5.60653
70.05,5.206558
70.1,4.713695
70.15,4.292341
70.2,3.931487
70.25,3.642656
70.3,3.424955
70.35,3.244985
70.4,3.160498
70.45,3.116623
70.5,3.067689
70.55,2.985773
70.6,2.85402
70.65,2.77896
70.7,2.701902
70.75,2.759252
70.8,2.738864
70.85,2.687038
70.9,2.553672
70.95,2.452694
71,2.356634
71.05,2.300264
71.1,2.280205
71.15,2.337838
71.2,2.27177
71.25,2.181893
71.3,2.164773
71.35,2.116497
71.4,2.062012
71.45,2.036145
71.5,1.989208
71.55,1.88632
71.6,1.942207
71.65,1.941131
71.7,1.857394
71.75,1.805435
71.8,1.829386
71.85,1.845875
71.9,1.803667
71.95,1.732927
72,1.569026
72.05,1.658102
72.1,1.827657
72.15,1.957049
72.2,1.878895
72.25,1.715374
72.3,1.655133
72.35,1.572449
72.4,1.701574
72.45,1.665704
72.5,1.586275
72.55,1.489408
72.6,1.45619
72.65,1.491793
72.7,1.506293
72.75,1.604784
72.8,1.673846
72.85,1.608576
72.9,1.607818
72.95,1.622071
73,1.672529
73.05,1.651607
73.1,1.560278
73.15,1.525465
73.2,1.393484
73.25,1.491605
73.3,1.573303
73.35,1.671182
73.4,1.732625
73.45,1.685054
73.5,1.656926
73.55,1.552156
73.6,1.498574
73.65,1.449995
73.7,1.49488
73.75,1.540412
73.8,1.57582
73.85,1.623154
73.9,1.58879
73.95,1.470996
74,1.370489
74.05,1.370682
74.1,1.423402
74.15,1.612112
74.2,1.681013
74.25,1.690397
74.3,1.620389
74.35,1.529202
74.4,1.442309
74.45,1.420139
74.5,1.44004
74.55,1.379567
74.6,1.329367
74.65,1.313136
74.7,1.321293
74.75,1.345781
74.8,1.47683
74.85,1.553513
74.9,1.509852
74.95,1.441719
75,1.477651
75.05,1.46252
75.1,1.496861
75.15,1.587543
75.2,1.551526
75.25,1.583284
75.3,1.570101
75.35,1.529074
75.4,1.497501
75.45,1.511103
75.5,1.422796
75.55,1.438246
75.6,1.385211
75.65,1.31131
75.7,1.327633
75.75,1.425707
75.8,1.491493
75.85,1.51108
75.9,1.602189
75.95,1.518337
76,1.454622
76.05,1.405389
76.1,1.540034
76.15,1.797293
76.2,2.536009
76.25,4.591985
76.3,9.266436
76.35,20.21751
76.4,40.14451
76.45,71.72247
76.5,114.2285
76.55,165.2309
76.6,217.8931
76.65,266.6721
76.7,307.4601
76.75,335.0756
76.8,345.8109
76.85,336.7413
76.9,309.8757
76.95,269.6798
77,223.0236
77.05,175.7766
77.1,133.1816
77.15,98.60162
77.2,71.94471
77.25,53.3911
77.3,40.87542
77.35,31.64056
77.4,25.25624
77.45,21.29807
77.5,18.76522
77.55,16.69142
77.6,15.18701
77.65,13.80941
77.7,12.57754
77.75,11.735
77.8,10.90385
77.85,10.15585
77.9,9.407276
77.95,8.606043
78,8.014557
78.05,7.437858
78.1,6.949664
78.15,6.521147
78.2,6.143785
78.25,5.57552
78.3,4.999236
78.35,4.548827
78.4,4.231674
78.45,4.172102
78.5,4.008661
78.55,3.944884
78.6,3.718977
78.65,3.413543
78.7,3.199459
78.75,3.154485
78.8,3.090915
78.85,3.048223
78.9,3.067688
78.95,2.882523
79,2.78844
79.05,2.721205
79.1,2.603803
79.15,2.495899
79.2,2.470443
79.25,2.448673
79.3,2.354065
79.35,2.272089
79.4,2.205978
79.45,2.21212
79.5,2.289921
79.55,2.250124
79.6,2.143781
79.65,2.100822
79.7,2.050682
79.75,2.073435
79.8,2.011568
79.85,1.930178
79.9,1.872293
79.95,1.954774
80,1.999211
80.05,1.955207
80.1,1.955702
80.15,1.921943
80.2,1.978712
80.25,2.092642
80.3,2.032595
80.35,1.860727
80.4,1.709941
80.45,1.63908
80.5,1.688192
80.55,1.766482
80.6,1.792084
80.65,1.769785
80.7,1.82864
80.75,1.870355
80.8,1.877536
80.85,1.944974
80.9,1.884813
80.95,1.783619
81,1.802141
81.05,1.861951
81.1,1.827232
81.15,1.827889
81.2,1.878542
81.25,1.770348
81.3,1.679881
81.35,1.745326
81.4,1.785964
81.45,1.753654
81.5,1.746866
81.55,1.799645
81.6,1.719859
81.65,1.802645
81.7,1.841039
81.75,1.929564
81.8,2.101921
81.85,2.669299
81.9,4.357307
81.95,8.075449
82,14.84275
82.05,27.83808
82.1,49.76803
82.15,82.18934
82.2,125.6373
82.25,177.3305
82.3,232.1133
82.35,284.0938
82.4,328.5119
82.45,357.885
82.5,370.4956
82.55,365.4758
82.6,344.7673
82.65,311.2939
82.7,268.6156
82.75,222.7707
82.8,178.0919
82.85,138.8957
82.9,106.9517
82.95,82.60957
83,64.29523
83.05,50.84101
83.1,41.74365
83.15,35.27803
83.2,30.79483
83.25,27.92756
83.3,25.20279
83.35,22.79952
83.4,20.50123
83.45,18.60604
83.5,17.07676
83.55,15.84406
83.6,14.8961
83.65,13.64161
83.7,12.75181
83.75,11.88217
83.8,11.08421
83.85,10.07209
83.9,9.054897
83.95,8.202578
84,7.512619
84.05,7.399089
84.1,7.157588
84.15,6.791211
84.2,6.247314
84.25,5.618388
84.3,5.244636
84.35,5.178204
84.4,5.170014
84.45,4.916585
84.5,4.515192
84.55,4.090177
84.6,3.795818
84.65,3.683468
84.7,3.561723
84.75,3.371154
84.8,3.156067
84.85,2.917846
84.9,2.828537
84.95,2.891788
85,2.868585
85.05,2.798515
85.1,2.706141
85.15,2.6176
85.2,2.548756
85.25,2.653459
85.3,2.613004
85.35,2.530694
85.4,2.433834
85.45,2.41718
85.5,2.437546
85.55,2.440545
85.6,2.389868
85.65,2.267451
85.7,2.134125
85.75,1.988278
85.8,1.910684
85.85,1.917176
85.9,2.050924
85.95,2.14502
86,2.159334
86.05,2.097406
86.1,2.053683
86.15,2.029486
86.2,2.074331
86.25,2.052834
86.3,1.987429
86.35,1.921742
86.4,1.929362
86.45,2.097632
86.5,3.006452
86.55,5.292439
86.6,9.739183
86.65,16.58616
86.7,27.77444
86.75,46.4013
86.8,73.94229
86.85,110.8061
86.9,156.4218
86.95,205.5724
87,254.215
87.05,298.5806
87.1,336.184
87.15,362.5568
87.2,376.6264
87.25,378.2082
87.3,364.5475
87.35,339.0267
87.4,305.5666
87.45,266.5887
87.5,225.5025
87.55,186.77
87.6,151.7287
87.65,121.3994
87.7,96.96585
87.75,77.85939
87.8,62.90414
87.85,52.62137
87.9,45.23132
87.95,39.12063
88,33.99336
88.05,29.59945
88.1,26.26849
88.15,23.54745
88.2,21.08656
88.25,18.78739
88.3,17.06684
88.35,15.93418
88.4,14.95216
88.45,13.60087
88.5,11.90257
88.55,10.26338
88.6,9.27762
88.65,8.567211
88.7,7.775376
88.75,7.142685
88.8,6.687642
88.85,6.178745
88.9,5.686421
88.95,5.426172
89,5.042534
89.05,4.732041
89.1,4.706823
89.15,4.672217
89.2,4.458224
89.25,4.234744
89.3,4.085612
89.35,3.781558
89.4,3.484844
89.45,3.353221
89.5,3.409111
89.55,3.517931
89.6,3.553229
89.65,3.710051
89.7,4.067357
89.75,4.90022
89.8,6.77328
89.85,10.48976
89.9,16.88938
89.95,27.53555
90,45.52167
90.05,70.83074
90.1,103.7584
90.15,143.0632
90.2,187.9623
90.25,232.9005
90.3,274.6983
90.35,311.5424
90.4,340.8752
90.45,360.8739
90.5,369.3166
90.55,366.0047
90.6,349.7926
90.65,323.9109
90.7,292.9406
90.75,258.8848
90.8,223.196
90.85,188.3998
90.9,156.2914
90.95,127.7502
91,104.0136
91.05,85.71834
91.1,71.41431
91.15,59.75729
91.2,50.93159
91.25,43.53395
91.3,37.76835
91.35,32.99219
91.4,29.22765
91.45,26.32901
91.5,23.71368
91.55,21.52149
91.6,19.41694
91.65,17.76916
91.7,16.16726
91.75,14.93335
91.8,13.88609
91.85,12.76457
91.9,11.63808
91.95,10.43464
92,9.359782
92.05,8.71702
92.1,8.212785
92.15,7.829818
92.2,7.550763
92.25,7.369465
92.3,7.127923
92.35,6.952119
92.4,6.581328
92.45,6.124353
92.5,5.796054
92.55,5.570623
92.6,5.627329
92.65,5.542674
92.7,5.223455
92.75,4.874068
92.8,4.685925
92.85,4.564084
92.9,4.560771
92.95,4.687692
93,4.679511
93.05,4.497015
93.1,4.237129
93.15,3.94577
93.2,3.831161
93.25,3.832311
93.3,3.830884
93.35,3.807394
93.4,3.663344
93.45,3.630568
93.5,3.744843
93.55,3.814011
93.6,3.657885
93.65,3.610219
93.7,4.16599
93.75,5.811152
93.8,9.386966
93.85,15.73973
93.9,25.61856
93.95,40.71778
94,62.98759
94.05,92.29806
94.1,127.3423
94.15,168.4728
94.2,213.8842
94.25,261.9075
94.3,308.9468
94.35,352.256
94.4,385.9262
94.45,408.6226
94.5,419.1498
94.55,415.4042
94.6,402.0603
94.65,380.8995
94.7,352.0352
94.75,318.1723
94.8,283.969
94.85,247.1581
94.9,210.5794
94.95,177.4639
95,147.3019
95.05,121.8876
95.1,102.7259
95.15,87.13978
95.2,73.55292
95.25,62.65641
95.3,53.24996
95.35,46.12544
95.4,40.82328
95.45,35.70276
95.5,31.25669
95.55,27.81237
95.6,24.91133
95.65,22.71231
95.7,20.87276
95.75,18.97135
95.8,17.16881
95.85,15.85081
95.9,14.72044
95.95,14.25853
96,14.04765
96.05,13.47581
96.1,12.69708
96.15,11.67405
96.2,11.02274
96.25,10.54527
96.3,10.29413
96.35,10.19952
96.4,9.983479
96.45,9.629561
96.5,9.481476
96.55,9.16069
96.6,8.378843
96.65,7.319857
96.7,6.498299
96.75,6.225042
96.8,6.236717
96.85,6.539339
96.9,6.625167
96.95,6.735381
97,6.626441
97.05,6.68348
97.1,6.859305
97.15,6.717382
97.2,6.401853
97.25,6.251849
97.3,6.485535
97.35,6.46801
97.4,6.435506
97.45,6.463637
97.5,6.370165
97.55,6.38938
97.6,6.483274
97.65,6.366973
97.7,5.927391
97.75,5.596934
97.8,5.779027
97.85,5.726786
97.9,5.807227
97.95,6.09096
98,6.421502
98.05,6.477712
98.1,6.221105
98.15,5.874424
98.2,5.549252
98.25,5.600389
98.3,5.673345
98.35,5.626572
98.4,5.459915
98.45,5.123094
98.5,5.012277
98.55,4.965929
98.6,5.019757
98.65,5.113089
98.7,5.321955
98.75,5.542279
98.8,5.776674
98.85,5.697383
98.9,5.200681
98.95,4.834743
99,4.715951
99.05,5.073392
99.1,5.524721
99.15,5.655957
99.2,5.554748
99.25,5.638432
99.3,5.527831
99.35,5.547409
99.4,5.502402
99.45,5.245402
99.5,5.013825
99.55,4.926349
99.6,4.84902
99.65,4.773387
99.7,4.865376
99.75,4.690619
99.8,4.789914
99.85,5.327033
99.9,5.669065
99.95,5.754815
100,5.650783
100.05,5.206514
100.1,4.942042
100.15,5.909814
100.2,7.926401
100.25,11.29608
100.3,16.49408
100.35,24.39037
100.4,36.23263
100.45,54.13733
100.5,81.65361
100.55,118.4975
100.6,162.706
100.65,210.5658
100.7,261.2831
100.75,313.9121
100.8,365.2709
100.85,411.8054
100.9,451.0513
100.95,476.8273
101,491.1167
101.05,499.1032
101.1,496.7535
101.15,481.8816
101.2,455.9292
101.25,422.4618
101.3,383.3921
101.35,343.0005
101.4,301.8923
101.45,259.7165
101.5,218.7389
101.55,181.933
101.6,151.4334
101.65,125.7407
101.7,104.7554
101.75,87.82129
101.8,72.92526
101.85,60.48735
101.9,51.55513
101.95,45.17827
102,40.05938
102.05,36.52636
102.1,32.81409
102.15,28.38766
102.2,25.64474
102.25,24.3949
102.3,23.04611
102.35,21.60798
102.4,20.36783
102.45,18.56522
102.5,16.22728
102.55,15.08504
102.6,15.13945
102.65,14.61166
102.7,13.70371
102.75,12.87384
102.8,12.01285
102.85,10.92963
102.9,10.46628
102.95,10.60592
103,10.20144
103.05,10.03731
103.1,10.50695
103.15,10.54451
103.2,10.09114
103.25,10.19058
103.3,11.2121
103.35,12.47033
103.4,14.1143
103.45,16.76163
103.5,21.93711
103.55,30.45852
103.6,42.7919
103.65,60.01498
103.7,82.88364
103.75,113.916
103.8,155.2908
103.85,201.3104
103.9,251.2476
103.95,304.4577
104,356.2695
104.05,404.9692
104.1,450.2932
104.15,485.9005
104.2,508.0279
104.25,522.0515
104.3,525.0809
104.35,513.1003
104.4,490.1971
104.45,461.5702
104.5,429.325
104.55,394.004
104.6,355.4897
104.65,314.8721
104.7,269.9653
104.75,225.8203
104.8,187.5758
104.85,156.3679
104.9,130.7292
104.95,110.1788
105,94.70929
105.05,78.41503
105.1,63.96259
105.15,53.20037
105.2,46.7324
105.25,42.97934
105.3,40.97582
105.35,40.03906
105.4,38.10968
105.45,35.50247
105.5,32.97092
105.55,30.31496
105.6,26.74962
105.65,24.49158
105.7,23.43284
105.75,22.78262
105.8,22.21901
105.85,21.39127
105.9,20.02594
105.95,19.13418
106,19.44958
106.05,19.99356
